caso_numero,victima_edad,victima_identidad_genero,victima_tipo,hecho_provincia,hecho_modalidad_comisiva,hecho_fecha,año,mes
1246,58,MUJER,PRINCIPAL,Corrientes,APUÑALAMIENTO,2018-10-29,2018,10
797,999,MUJER,PRINCIPAL,Buenos Aires,OTROS,2014-05-02,2014,7
943,39,MUJER,PRINCIPAL,Santiago del Estero,AHORCAMIENTO,2012-01-22,2012,1
37,34,MUJER,PRINCIPAL,Entre Rios,GOLPES,2012-05-21,2012,5
956,38,MUJER,PRINCIPAL,Misiones,ACUCHILLAMIENTO,2012-12-06,2012,12
437,32,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2012-12-16,2012,12
421,50,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2012-12-17,2012,12
117,45,MUJER,PRINCIPAL,Salta,DISPARO DE BALA,2012-12-30,2012,12
369,41,MUJER,PRINCIPAL,Santa Fe,DISPARO DE BALA,2012-12-30,2012,12
417,28,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2014-12-03,2013,7
96,21,MUJER,PRINCIPAL,Cordoba,QUEMADURAS,2013-01-01,2013,1
367,10,MUJER,VINCULADO,Buenos Aires,ACUCHILLAMIENTO,2013-01-02,2013,1
367,34,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2013-01-02,2013,1
195,7,MUJER,PRINCIPAL,Misiones,OTROS,2013-01-09,2013,1
303,63,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2013-01-13,2013,1
468,,HOMBRE,VINCULADO,Entre Rios,DISPARO DE BALA,2013-01-13,2013,1
196,40,MUJER,PRINCIPAL,Misiones,ACUCHILLAMIENTO,2013-01-13,2013,1
242,37,MUJER,PRINCIPAL,Mendoza,DISPARO DE BALA,2013-01-16,2013,1
233,21,MUJER,PRINCIPAL,Neuquen,DISPARO DE BALA,2013-01-17,2013,1
340,18,MUJER,PRINCIPAL,San Luis,DISPARO DE BALA,2013-01-19,2013,1
238,32,MUJER,PRINCIPAL,Santa Fe,APUÑALAMIENTO,2013-01-19,2013,1
79,26,MUJER,PRINCIPAL,Chubut,APUÑALAMIENTO,2013-01-27,2013,1
359,,MUJER,PRINCIPAL,Catamarca,ACUCHILLAMIENTO,2013-01-29,2013,1
428,26,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2013-01-30,2013,1
358,,MUJER,PRINCIPAL,Tucuman,QUEMADURAS,2013-02-02,2013,2
350,78,MUJER,PRINCIPAL,Cordoba,DISPARO DE BALA,2013-02-06,2013,2
124,31,MUJER,PRINCIPAL,Buenos Aires,QUEMADURAS,2013-02-08,2013,2
176,47,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2013-02-08,2013,2
93,34,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2013-02-09,2013,2
1096,20,MUJER,PRINCIPAL,Buenos Aires,OTROS,2013-02-10,2013,2
390,,MUJER,PRINCIPAL,Cordoba,GOLPES,2013-02-11,2013,2
368,23,MUJER,PRINCIPAL,Entre Rios,ESTRANGULAMIENTO,2013-02-11,2013,2
281,22,MUJER,PRINCIPAL,Santiago del Estero,DISPARO DE BALA,2013-02-11,2013,2
793,14,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2013-02-12,2013,2
357,25,MUJER,PRINCIPAL,Cordoba,INDEFINIDO,2013-02-12,2013,2
682,23,MUJER,PRINCIPAL,Entre Rios,GOLPES,2013-02-12,2013,2
189,19,MUJER,PRINCIPAL,Buenos Aires,OTROS,2013-02-14,2013,2
197,47,MUJER,PRINCIPAL,Misiones,GOLPES,2013-02-14,2013,2
249,34,MUJER,PRINCIPAL,Chaco,DISPARO DE BALA,2013-02-17,2013,2
406,2,HOMBRE,VINCULADO,Buenos Aires,DEGOLLAMIENTO,2013-02-18,2013,2
406,7,HOMBRE,VINCULADO,Buenos Aires,DEGOLLAMIENTO,2013-02-18,2013,2
351,25,MUJER,PRINCIPAL,Cordoba,ESTRANGULAMIENTO,2013-02-20,2013,2
465,11,MUJER,PRINCIPAL,Buenos Aires,OTROS,2013-02-23,2013,2
474,30,MUJER,PRINCIPAL,Jujuy,DISPARO DE BALA,2013-02-24,2013,2
352,34,MUJER,PRINCIPAL,Cordoba,INDEFINIDO,2013-03-03,2013,3
3,23,MUJER,PRINCIPAL,Catamarca,GOLPES,2013-03-05,2013,3
464,25,MUJER,PRINCIPAL,Santa Fe,GOLPES,2013-03-07,2013,3
423,43,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2013-03-08,2013,3
354,46,MUJER,VINCULADO,Cordoba,ACUCHILLAMIENTO,2013-03-12,2013,3
391,27,MUJER,PRINCIPAL,Salta,ACUCHILLAMIENTO,2013-03-13,2013,3
204,41,MUJER,PRINCIPAL,Santiago del Estero,ACUCHILLAMIENTO,2013-03-13,2013,3
144,21,MUJER,PRINCIPAL,Cordoba,DISPARO DE BALA,2013-03-17,2013,3
97,24,MUJER,PRINCIPAL,Cordoba,DISPARO DE BALA,2013-03-24,2013,3
469,19,MUJER,PRINCIPAL,Entre Rios,DISPARO DE BALA,2013-03-24,2013,3
370,48,HOMBRE,VINCULADO,Buenos Aires,DISPARO DE BALA,2013-03-25,2013,3
230,30,MUJER,PRINCIPAL,La Rioja,DISPARO DE BALA,2013-03-25,2013,3
95,38,MUJER,PRINCIPAL,Chaco,ACUCHILLAMIENTO,2013-03-26,2013,3
346,31,TRANSGENERO,PRINCIPAL,Santa Fe,INDEFINIDO,2013-03-29,2013,3
119,27,MUJER,PRINCIPAL,Santa Fe,QUEMADURAS,2013-03-30,2013,3
361,,MUJER,PRINCIPAL,Catamarca,QUEMADURAS,2013-03-31,2013,3
236,36,MUJER,PRINCIPAL,Entre Rios,INDEFINIDO,2013-03-31,2013,3
73,25,MUJER,PRINCIPAL,Santa Fe,QUEMADURAS,2013-04-01,2013,4
989,30,MUJER,PRINCIPAL,Tucuman,DISPARO DE BALA,2013-04-01,2013,4
201,21,MUJER,PRINCIPAL,Misiones,DISPARO DE BALA,2013-04-06,2013,4
200,24,MUJER,PRINCIPAL,Misiones,GOLPES,2013-04-06,2013,4
568,33,MUJER,PRINCIPAL,Neuquen,DISPARO DE BALA,2013-04-18,2013,4
439,32,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2013-04-21,2013,4
282,55,MUJER,PRINCIPAL,Santiago del Estero,DISPARO DE BALA,2013-04-21,2013,4
285,34,MUJER,PRINCIPAL,Santiago del Estero,DISPARO DE BALA,2013-04-28,2013,4
443,40,MUJER,PRINCIPAL,Rio Negro,DISPARO DE BALA,2013-04-30,2013,4
458,36,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2013-05-01,2013,5
232,48,MUJER,PRINCIPAL,Corrientes,DEGOLLAMIENTO,2013-05-01,2013,5
440,21,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2013-05-03,2013,5
362,50,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2013-05-06,2013,5
413,31,MUJER,PRINCIPAL,Cordoba,ASFIXIA,2013-05-07,2013,5
389,21,MUJER,PRINCIPAL,Mendoza,ACUCHILLAMIENTO,2013-05-07,2013,5
309,32,TRANSGENERO,PRINCIPAL,Tierra del Fuego,ACUCHILLAMIENTO,2013-05-12,2013,5
713,32,TRANSGENERO,PRINCIPAL,Tierra del Fuego,ACUCHILLAMIENTO,2013-05-12,2013,5
107,31,MUJER,PRINCIPAL,Corrientes,GOLPES,2013-05-14,2013,5
434,9,MUJER,PRINCIPAL,Salta,INDEFINIDO,2013-05-18,2013,5
371,33,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2013-05-20,2013,5
962,30,MUJER,PRINCIPAL,Buenos Aires,AHORCAMIENTO,2013-05-22,2013,5
178,52,MUJER,PRINCIPAL,Chaco,GOLPES,2013-05-22,2013,5
339,34,MUJER,PRINCIPAL,San Juan,GOLPES,2013-05-26,2013,5
60,53,MUJER,PRINCIPAL,Buenos Aires,ESTRANGULAMIENTO,2013-05-29,2013,5
463,3,,VINCULADO,Corrientes,DISPARO DE BALA,2013-05-30,2013,5
463,7,,VINCULADO,Corrientes,DISPARO DE BALA,2013-05-30,2013,5
287,29,MUJER,PRINCIPAL,Santiago del Estero,ACUCHILLAMIENTO,2013-06-01,2013,6
183,33,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2013-06-02,2013,6
86,22,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2013-06-04,2013,6
411,47,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2013-06-08,2013,6
78,16,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2013-06-10,2013,6
398,45,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2013-06-12,2013,6
471,30,MUJER,PRINCIPAL,Entre Rios,ACUCHILLAMIENTO,2013-06-17,2013,6
424,29,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2013-06-18,2013,6
80,25,MUJER,PRINCIPAL,Chubut,DISPARO DE BALA,2013-06-21,2013,6
61,15,MUJER,PRINCIPAL,Chaco,INDEFINIDO,2013-06-30,2013,6
372,22,MUJER,PRINCIPAL,Cordoba,OTROS,2013-06-30,2013,6
74,34,MUJER,PRINCIPAL,Buenos Aires,DEGOLLAMIENTO,2013-07-06,2013,7
462,21,MUJER,PRINCIPAL,Salta,ESTRANGULAMIENTO,2013-07-08,2013,7
385,45,MUJER,PRINCIPAL,Mendoza,GOLPES,2013-07-12,2013,7
455,22,MUJER,PRINCIPAL,Entre Rios,OTROS,2013-07-15,2013,7
85,38,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2013-07-20,2013,7
460,68,MUJER,PRINCIPAL,Rio Negro,GOLPES,2013-07-26,2013,7
288,41,MUJER,PRINCIPAL,Santiago del Estero,ACUCHILLAMIENTO,2013-07-27,2013,7
431,67,MUJER,PRINCIPAL,Cordoba,GOLPES,2013-07-28,2013,7
737,2,MUJER,VINCULADO,Buenos Aires,GOLPES,2013-08-17,2013,8
373,15,MUJER,PRINCIPAL,Entre Rios,DISPARO DE BALA,2013-08-18,2013,8
410,26,MUJER,PRINCIPAL,Santa Fe,INDEFINIDO,2013-08-20,2013,8
467,41,MUJER,PRINCIPAL,Entre Rios,ACUCHILLAMIENTO,2013-08-28,2013,8
401,20,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2013-08-31,2013,8
250,41,MUJER,PRINCIPAL,Chaco,DISPARO DE BALA,2013-09-02,2013,9
329,11,MUJER,PRINCIPAL,Chubut,ESTRANGULAMIENTO,2013-09-02,2013,9
54,15,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2013-09-07,2013,9
81,,MUJER,PRINCIPAL,Chubut,DISPARO DE BALA,2013-09-08,2013,9
202,24,MUJER,PRINCIPAL,Misiones,DISPARO DE BALA,2013-09-15,2013,9
203,29,MUJER,PRINCIPAL,Misiones,ACUCHILLAMIENTO,2013-09-21,2013,9
104,35,MUJER,PRINCIPAL,Cordoba,DISPARO DE BALA,2013-09-26,2013,9
341,16,MUJER,PRINCIPAL,San Juan,GOLPES,2013-09-28,2013,9
53,19,MUJER,PRINCIPAL,Buenos Aires,ESTRANGULAMIENTO,2013-09-30,2013,9
261,20,MUJER,PRINCIPAL,Catamarca,GOLPES,2013-10-04,2013,10
319,35,MUJER,PRINCIPAL,Catamarca,GOLPES,2013-10-06,2013,10
251,19,MUJER,PRINCIPAL,Chaco,ACUCHILLAMIENTO,2013-10-14,2013,10
205,27,MUJER,PRINCIPAL,Misiones,DISPARO DE BALA,2013-10-17,2013,10
205,25,MUJER,VINCULADO,Misiones,DISPARO DE BALA,2013-10-17,2013,10
290,19,MUJER,PRINCIPAL,Santiago del Estero,ACUCHILLAMIENTO,2013-10-19,2013,10
364,25,MUJER,PRINCIPAL,Buenos Aires,ESTRANGULAMIENTO,2013-10-20,2013,10
291,53,,PRINCIPAL,Santiago del Estero,DISPARO DE BALA,2013-10-21,2013,10
461,25,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2013-10-25,2013,10
407,17,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2013-10-26,2013,10
252,41,MUJER,VINCULADO,Chaco,ACUCHILLAMIENTO,2013-10-26,2013,10
252,21,MUJER,PRINCIPAL,Chaco,ACUCHILLAMIENTO,2013-10-26,2013,10
420,35,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2013-10-26,2013,10
472,48,MUJER,PRINCIPAL,Entre Rios,DISPARO DE BALA,2013-10-29,2013,10
392,20,MUJER,PRINCIPAL,Buenos Aires,ESTRANGULAMIENTO,2013-10-30,2013,10
289,17,MUJER,PRINCIPAL,Santiago del Estero,GOLPES,2013-10-30,2013,10
253,,MUJER,PRINCIPAL,Chaco,ACUCHILLAMIENTO,2013-11-01,2013,11
415,26,MUJER,PRINCIPAL,San Luis,DISPARO DE BALA,2013-11-04,2013,11
415,4,HOMBRE,VINCULADO,San Luis,DISPARO DE BALA,2013-11-04,2013,11
436,10,,VINCULADO,Cordoba,DISPARO DE BALA,2013-11-05,2013,11
436,12,,VINCULADO,Cordoba,DISPARO DE BALA,2013-11-05,2013,11
366,20,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2013-11-07,2013,11
323,30,MUJER,PRINCIPAL,Formosa,ACUCHILLAMIENTO,2013-11-10,2013,11
429,24,MUJER,PRINCIPAL,Cordoba,GOLPES,2013-11-16,2013,11
330,63,MUJER,PRINCIPAL,Buenos Aires,APUÑALAMIENTO,2013-11-20,2013,11
400,49,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2013-11-20,2013,11
206,27,MUJER,PRINCIPAL,Misiones,GOLPES,2013-11-22,2013,11
69,49,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2013-11-23,2013,11
69,23,MUJER,VINCULADO,Buenos Aires,DISPARO DE BALA,2013-11-23,2013,11
414,40,MUJER,PRINCIPAL,Cordoba,QUEMADURAS,2013-11-24,2013,11
185,24,MUJER,PRINCIPAL,Buenos Aires,OTROS,2013-11-25,2013,11
374,43,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2013-11-25,2013,11
438,23,MUJER,PRINCIPAL,Cordoba,DISPARO DE BALA,2013-12-02,2013,12
106,52,MUJER,PRINCIPAL,Corrientes,QUEMADURAS,2013-12-02,2013,12
433,42,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2013-12-04,2013,12
985,32,MUJER,PRINCIPAL,Santa Fe,QUEMADURAS,2013-12-09,2013,12
416,16,MUJER,PRINCIPAL,Cordoba,DISPARO DE BALA,2013-12-12,2013,12
363,13,MUJER,PRINCIPAL,Catamarca,ESTRANGULAMIENTO,2013-12-14,2013,12
399,35,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2013-12-17,2013,12
435,27,MUJER,PRINCIPAL,Cordoba,ASFIXIA,2013-12-19,2013,12
435,27,MUJER,VINCULADO,Cordoba,ASFIXIA,2013-12-19,2013,12
286,69,MUJER,PRINCIPAL,Buenos Aires,ASFIXIA,2013-12-26,2013,12
208,19,MUJER,PRINCIPAL,Misiones,GOLPES,2013-12-30,2013,12
43,21,MUJER,VINCULADO,Misiones,INDEFINIDO,2014-01-05,2014,1
42,22,MUJER,VINCULADO,Misiones,ATROPELLAMIENTO,2014-01-05,2014,1
587,3,MUJER,PRINCIPAL,Mendoza,GOLPES,2014-01-07,2014,1
489,16,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2014-01-10,2014,1
292,23,MUJER,PRINCIPAL,Santiago del Estero,QUEMADURAS,2014-01-10,2014,1
254,27,MUJER,PRINCIPAL,Chaco,ACUCHILLAMIENTO,2014-01-13,2014,1
11,38,MUJER,PRINCIPAL,Buenos Aires,ASFIXIA,2014-01-16,2014,1
342,,,PRINCIPAL,San Juan,GOLPES,2014-01-17,2014,1
100,51,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2014-01-18,2014,1
255,17,MUJER,PRINCIPAL,Chaco,DISPARO DE BALA,2014-01-24,2014,1
782,40,MUJER,PRINCIPAL,Cordoba,INDEFINIDO,2014-01-24,2014,1
98,35,MUJER,PRINCIPAL,Cordoba,DISPARO DE BALA,2014-01-26,2014,1
213,54,MUJER,PRINCIPAL,Misiones,DISPARO DE BALA,2014-01-29,2014,1
459,,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2014-02-06,2014,2
316,,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2014-02-10,2014,2
375,53,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2014-02-11,2014,2
273,43,MUJER,PRINCIPAL,Corrientes,DISPARO DE BALA,2014-02-14,2014,2
33,29,MUJER,PRINCIPAL,Cordoba,INDEFINIDO,2014-02-16,2014,2
88,28,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-02-19,2014,2
497,53,MUJER,PRINCIPAL,Santa Fe,GOLPES,2014-02-19,2014,2
294,43,MUJER,PRINCIPAL,Santiago del Estero,ACUCHILLAMIENTO,2014-02-19,2014,2
344,42,MUJER,PRINCIPAL,Santiago del Estero,ACUCHILLAMIENTO,2014-02-19,2014,2
258,23,MUJER,PRINCIPAL,Chaco,ESTRANGULAMIENTO,2014-02-20,2014,2
810,23,MUJER,PRINCIPAL,Chaco,ACUCHILLAMIENTO,2014-02-20,2014,2
265,12,MUJER,PRINCIPAL,Buenos Aires,ASFIXIA,2014-02-23,2014,2
112,47,MUJER,PRINCIPAL,Entre Rios,AHORCAMIENTO,2014-02-27,2014,2
572,66,MUJER,PRINCIPAL,Misiones,INDEFINIDO,2014-02-28,2014,2
693,20,MUJER,PRINCIPAL,Salta,GOLPES,2014-03-06,2014,3
312,25,MUJER,PRINCIPAL,Buenos Aires,ESTRANGULAMIENTO,2014-03-07,2014,3
295,43,MUJER,PRINCIPAL,Santiago del Estero,DISPARO DE BALA,2014-03-07,2014,3
214,24,MUJER,PRINCIPAL,Misiones,GOLPES,2014-03-08,2014,3
510,21,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2014-03-08,2014,3
215,17,MUJER,PRINCIPAL,Misiones,DISPARO DE BALA,2014-03-09,2014,3
488,17,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2014-03-10,2014,3
110,24,MUJER,PRINCIPAL,Entre Rios,ACUCHILLAMIENTO,2014-03-10,2014,3
296,43,MUJER,PRINCIPAL,Santiago del Estero,GOLPES,2014-03-13,2014,3
212,29,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2014-03-13,2014,3
2,32,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-03-27,2014,3
1029,36,,PRINCIPAL,Buenos Aires,ASFIXIA,2014-03-28,2014,3
122,23,MUJER,PRINCIPAL,Entre Rios,DISPARO DE BALA,2014-04-01,2014,4
23,57,MUJER,PRINCIPAL,Mendoza,GOLPES,2014-04-02,2014,4
57,25,MUJER,PRINCIPAL,Jujuy,INDEFINIDO,2014-04-05,2014,4
376,32,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2014-04-06,2014,4
149,65,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-04-10,2014,4
111,30,MUJER,PRINCIPAL,Entre Rios,ACUCHILLAMIENTO,2014-04-10,2014,4
68,38,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2014-04-14,2014,4
102,44,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2014-04-15,2014,4
259,25,MUJER,PRINCIPAL,Chaco,DISPARO DE BALA,2014-04-16,2014,4
199,35,MUJER,PRINCIPAL,Rio Negro,ACUCHILLAMIENTO,2014-04-20,2014,4
260,50,TRANSGENERO,PRINCIPAL,Chaco,GOLPES,2014-04-23,2014,4
365,34,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2014-04-28,2014,4
263,18,MUJER,PRINCIPAL,Chaco,INDEFINIDO,2014-04-30,2014,4
264,28,MUJER,PRINCIPAL,Chaco,GOLPES,2014-05-03,2014,5
216,56,MUJER,PRINCIPAL,Misiones,ACUCHILLAMIENTO,2014-05-04,2014,5
175,22,MUJER,PRINCIPAL,Salta,INDEFINIDO,2014-05-04,2014,5
412,40,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-05-05,2014,5
327,28,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2014-05-06,2014,5
243,69,MUJER,PRINCIPAL,Mendoza,ACUCHILLAMIENTO,2014-05-09,2014,5
405,11,MUJER,VINCULADO,Buenos Aires,QUEMADURAS,2014-05-10,2014,5
405,38,MUJER,PRINCIPAL,Buenos Aires,QUEMADURAS,2014-05-10,2014,5
405,31,HOMBRE,VINCULADO,Buenos Aires,QUEMADURAS,2014-05-10,2014,5
405,10,MUJER,VINCULADO,Buenos Aires,QUEMADURAS,2014-05-10,2014,5
405,6,HOMBRE,VINCULADO,Buenos Aires,QUEMADURAS,2014-05-10,2014,5
405,5,MUJER,VINCULADO,Buenos Aires,QUEMADURAS,2014-05-10,2014,5
405,4,HOMBRE,VINCULADO,Buenos Aires,QUEMADURAS,2014-05-10,2014,5
405,13,MUJER,VINCULADO,Buenos Aires,QUEMADURAS,2014-05-10,2014,5
530,22,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2014-05-12,2014,5
515,16,MUJER,PRINCIPAL,Salta,ESTRANGULAMIENTO,2014-05-12,2014,5
32,,MUJER,PRINCIPAL,Cordoba,INDEFINIDO,2014-05-16,2014,5
5,49,MUJER,PRINCIPAL,Buenos Aires,OTROS,2014-05-18,2014,5
113,25,MUJER,PRINCIPAL,Entre Rios,ESTRANGULAMIENTO,2014-05-18,2014,5
101,34,MUJER,PRINCIPAL,Cordoba,INDEFINIDO,2014-05-19,2014,5
297,36,MUJER,PRINCIPAL,Santiago del Estero,GOLPES,2014-05-23,2014,5
509,17,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2014-05-25,2014,5
509,19,MUJER,VINCULADO,Buenos Aires,DISPARO DE BALA,2014-05-25,2014,5
326,41,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2014-05-28,2014,5
514,17,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2014-05-30,2014,5
865,78,MUJER,PRINCIPAL,Santiago del Estero,GOLPES,2014-06-01,2014,6
159,39,MUJER,PRINCIPAL,Neuquen,DISPARO DE BALA,2014-06-14,2014,6
298,26,MUJER,PRINCIPAL,Santiago del Estero,ACUCHILLAMIENTO,2014-06-15,2014,6
335,21,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2014-06-17,2014,6
244,33,MUJER,PRINCIPAL,Mendoza,ACUCHILLAMIENTO,2014-06-19,2014,6
377,63,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-06-21,2014,6
377,86,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-06-21,2014,6
957,999,MUJER,PRINCIPAL,Tucuman,GOLPES,2014-06-22,2014,6
299,43,MUJER,PRINCIPAL,Santiago del Estero,GOLPES,2014-06-24,2014,6
139,42,MUJER,PRINCIPAL,Cordoba,GOLPES,2014-06-29,2014,6
114,36,,PRINCIPAL,Entre Rios,DISPARO DE BALA,2014-07-03,2014,7
959,24,MUJER,PRINCIPAL,Tucuman,DISPARO DE BALA,2014-07-06,2014,7
378,37,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-07-07,2014,7
266,,MUJER,PRINCIPAL,Chaco,GOLPES,2014-07-07,2014,7
180,19,MUJER,PRINCIPAL,Salta,GOLPES,2014-07-13,2014,7
379,27,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2014-07-18,2014,7
87,15,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2014-07-23,2014,7
31,41,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2014-07-23,2014,7
45,47,MUJER,PRINCIPAL,Salta,GOLPES,2014-07-25,2014,7
382,26,MUJER,PRINCIPAL,Salta,DISPARO DE BALA,2014-07-28,2014,7
115,38,,PRINCIPAL,Entre Rios,ACUCHILLAMIENTO,2014-07-31,2014,7
224,23,MUJER,PRINCIPAL,Mendoza,GOLPES,2014-08-03,2014,8
513,19,MUJER,PRINCIPAL,Misiones,DISPARO DE BALA,2014-08-06,2014,8
300,50,MUJER,PRINCIPAL,Santiago del Estero,ACUCHILLAMIENTO,2014-08-10,2014,8
388,59,MUJER,PRINCIPAL,Mendoza,GOLPES,2014-08-11,2014,8
4,26,MUJER,PRINCIPAL,Santiago del Estero,DISPARO DE BALA,2014-08-13,2014,8
129,44,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-08-14,2014,8
8,45,MUJER,PRINCIPAL,Mendoza,DISPARO DE BALA,2014-08-14,2014,8
257,21,MUJER,PRINCIPAL,Chaco,ACUCHILLAMIENTO,2014-08-14,2014,8
332,58,MUJER,VINCULADO,Buenos Aires,APUÑALAMIENTO,2014-08-15,2014,8
332,83,MUJER,VINCULADO,Buenos Aires,APUÑALAMIENTO,2014-08-15,2014,8
331,28,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2014-08-16,2014,8
211,24,MUJER,PRINCIPAL,Misiones,OTROS,2014-08-17,2014,8
324,27,MUJER,PRINCIPAL,La Pampa,GOLPES,2014-08-19,2014,8
486,3,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2014-08-21,2014,8
247,14,MUJER,PRINCIPAL,Buenos Aires,ESTRANGULAMIENTO,2014-08-21,2014,8
7,16,MUJER,PRINCIPAL,Buenos Aires,ASFIXIA,2014-08-23,2014,8
863,,,PRINCIPAL,Buenos Aires,GOLPES,2014-08-27,2014,8
302,25,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-09-03,2014,9
9,7,MUJER,VINCULADO,Buenos Aires,ACUCHILLAMIENTO,2014-09-04,2014,9
688,49,HOMBRE,VINCULADO,Cordoba,DISPARO DE BALA,2014-09-04,2014,9
35,32,MUJER,PRINCIPAL,Corrientes,INDEFINIDO,2014-09-06,2014,9
404,43,MUJER,PRINCIPAL,Santa Fe,OTROS,2014-09-06,2014,9
267,18,MUJER,PRINCIPAL,Chaco,ACUCHILLAMIENTO,2014-09-08,2014,9
51,38,MUJER,PRINCIPAL,Salta,GOLPES,2014-09-08,2014,9
20,34,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2014-09-13,2014,9
333,13,MUJER,PRINCIPAL,Corrientes,ESTRANGULAMIENTO,2014-09-17,2014,9
21,36,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2014-09-21,2014,9
40,44,MUJER,VINCULADO,Mendoza,DISPARO DE BALA,2014-09-21,2014,9
40,8,HOMBRE,VINCULADO,Mendoza,DISPARO DE BALA,2014-09-21,2014,9
234,19,MUJER,PRINCIPAL,Rio Negro,GOLPES,2014-09-21,2014,9
6,39,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2014-09-25,2014,9
337,38,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-09-25,2014,9
36,10,HOMBRE,VINCULADO,Entre Rios,DISPARO DE BALA,2014-09-28,2014,9
49,38,MUJER,PRINCIPAL,Tucuman,INDEFINIDO,2014-09-30,2014,9
44,,MUJER,PRINCIPAL,Salta,INDEFINIDO,2014-10-05,2014,10
322,29,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2014-10-09,2014,10
19,33,MUJER,PRINCIPAL,Chaco,ACUCHILLAMIENTO,2014-10-09,2014,10
